id,date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,air_pollution_index,traffic_volume
29358,12/22/2016 17:00,None,96,4,180,1,1,274.42,0,0,1,Clear,210,5385
18115,9/9/2015 19:00,None,64,1,286,8,8,292.44,0,0,75,Thunderstorm,193,3497
15027,6/8/2014 22:00,None,97,3,69,1,1,289.08,0,0,1,Clear,138,2257
16072,6/28/2015 6:00,None,82,1,173,8,8,290.38,0.73,0,90,Rain,244,843
23570,5/23/2016 19:00,None,64,4,336,3,3,295.29,0,0,90,Thunderstorm,273,3201
3084,1/21/2013 10:00,None,57,2,330,9,9,256.15,0,0,75,Clouds,22,3339
12958,3/16/2014 10:00,None,56,7,330,6,6,263.97,0,0,1,Clear,299,3726
13958,4/27/2014 3:00,None,57,4,124,8,8,279.28,0.89,0,90,Rain,137,309
1457,11/25/2012 8:00,None,74,4,30,7,7,260.82,0,0,20,Clouds,212,1366
15050,6/9/2014 21:00,None,97,1,223,6,6,291.85,0,0,1,Clear,93,2650
19437,11/12/2015 2:00,None,85,3,163,5,5,280.15,0,0,90,Rain,31,253
21598,3/3/2016 17:00,None,82,4,284,1,1,273.55,0,0,90,Clouds,201,6551
29242,12/17/2016 22:00,None,86,4,300,4,4,250.84,0,0,1,Clear,47,2311
32497,4/9/2017 14:00,None,89,3,30,3,3,293.56,0,0,75,Clouds,60,4497
21243,2/12/2016 15:00,None,64,2,251,1,1,260.48,0,0,1,Clear,184,5858
28965,12/9/2016 23:00,None,85,1,175,8,8,261.34,0,0,75,Snow,57,2049
5829,5/7/2013 6:00,None,93,3,150,7,7,280.02,0,0,1,Clear,200,6009
8475,8/17/2013 18:00,None,93,4,261,7,7,297.51,0,0,40,Clouds,285,3934
4931,4/9/2013 9:00,None,41,4,310,4,4,277.22,0,0,90,Mist,204,5289
7331,6/30/2013 12:00,None,38,0,126,4,4,295.18,0,0,32,Clouds,224,4323
12770,3/8/2014 13:00,None,73,7,170,9,9,270.27,0,0,20,Clouds,261,4821
29000,12/11/2016 1:00,None,67,1,60,6,6,263.4,0,0,90,Mist,202,691
22072,3/27/2016 5:00,None,81,5,95,8,8,276.51,0,0,90,Rain,267,372
7316,6/30/2013 3:00,None,74,3,280,6,6,291.57,0.25,0,92,Rain,171,391
26156,8/29/2016 18:00,None,97,3,124,3,3,301.45,0,0,1,Thunderstorm,189,3919
5290,4/19/2013 14:00,None,46,4,340,5,5,273.38,0,0,90,Fog,70,5118
8026,7/29/2013 16:00,None,62,4,226,7,7,294.37,0,0,12,Clouds,15,6303
32039,3/25/2017 1:00,None,87,2,280,8,8,276.48,0,0,90,Clouds,124,866
24126,6/12/2016 4:00,None,50,3,210,7,7,290.72,0,0,8,Clear,68,372
9153,9/27/2013 12:00,None,82,0,328,5,5,294.77,0.51,0,64,Rain,76,5468
21213,2/10/2016 23:00,None,61,5,296,8,8,259.61,0,0,1,Clear,291,1011
27069,10/3/2016 12:00,None,98,1,105,5,5,296.44,0,0,0,Clear,211,4366
26479,9/9/2016 10:00,None,54,1,230,9,9,291.89,0,0,40,Clouds,20,4700
31867,3/19/2017 9:00,None,76,0,238,3,3,274.48,0,0,1,Clear,218,2948
30448,1/24/2017 2:00,None,74,5,40,4,4,273.42,0,0,90,Mist,174,241
4287,3/14/2013 9:00,None,51,0,0,7,7,262.35,0,0,1,Clear,127,5615
13940,4/26/2014 9:00,None,50,1,60,2,2,278.18,0,0,40,Clouds,46,2661
2110,12/16/2012 21:00,None,84,0,0,1,1,274.09,0,0,90,Snow,34,1945
2399,12/26/2012 14:00,None,92,1,130,3,3,259.3,0,0,1,Clear,138,4935
28566,11/28/2016 0:00,None,84,2,150,3,3,279.75,0,0,90,Drizzle,122,454
27969,11/10/2016 10:00,None,81,5,273,2,2,284.14,0,0,1,Clear,27,4223
31459,3/3/2017 14:00,None,46,6,40,2,2,271.22,0,0,75,Clouds,14,5718
21239,2/12/2016 9:00,None,52,1,269,6,6,259.48,0,0,1,Clear,109,5152
33649,5/15/2017 22:00,None,83,2,150,4,4,289.49,0,0,1,Clear,146,1877
29416,12/24/2016 7:00,None,72,8,330,9,9,273.82,0,0,90,Mist,73,1287
9937,11/17/2013 14:00,None,80,1,302,4,4,278.5,0,0,90,Clouds,178,4234
14264,5/12/2014 11:00,None,26,6,180,7,7,287.6,0.3,0,90,Rain,245,4556
31023,2/14/2017 22:00,None,40,5,140,2,2,268.832,0,0,0,Clear,26,3604
17215,8/8/2015 16:00,None,63,4,176,1,1,299.17,0,0,40,Clouds,154,4479
13093,3/22/2014 1:00,None,66,4,130,2,2,266.18,0,0,90,Clouds,12,667
29955,1/11/2017 6:00,None,67,2,190,7,7,258.15,0,0,90,Snow,70,4342
18949,10/12/2015 4:00,None,86,3,277,5,5,288,0,0,1,Clear,58,846
10269,12/1/2013 18:00,None,94,1,302,7,7,271.56,0,0,64,Clouds,285,4132
20717,1/20/2016 10:00,None,72,8,319,6,6,264.08,0,0,90,Haze,38,4402
5781,5/5/2013 7:00,None,87,0,0,9,9,273.71,0,0,90,Rain,284,1337
5122,4/14/2013 12:00,None,48,4,330,5,5,274.03,0,0,90,Snow,91,3655
13264,3/29/2014 4:00,None,71,4,220,1,1,267.37,0,0,1,Clear,63,372
19904,12/9/2015 6:00,None,78,7,294,7,7,272.15,0,0,1,Mist,178,5847
25380,7/31/2016 6:00,None,48,2,330,3,3,291.79,0,0,75,Mist,252,1033
5896,5/9/2013 20:00,None,76,0,0,8,8,289.67,0,0,90,Rain,107,3319
17328,8/12/2015 23:00,None,83,3,185,4,4,296.69,0,0,1,Clear,109,1478
30440,1/23/2017 18:00,None,46,6,10,1,1,274.02,0,0,90,Mist,282,4109
735,10/29/2012 2:00,None,40,3,20,6,6,271.46,0,0,75,Mist,47,270
10024,11/21/2013 7:00,None,61,5,300,4,4,273.79,0,0,90,Mist,242,6485
21654,3/7/2016 7:00,None,56,4,105,4,4,278.28,0,0,1,Fog,167,6860
13241,3/28/2014 5:00,None,80,3,150,8,8,271.8,0,0,90,Clouds,153,2532
22468,4/15/2016 5:00,None,73,5,98,4,4,283.86,0,0,1,Clear,88,2586
10838,12/21/2013 3:00,None,68,1,302,9,9,264.76,0,0,64,Snow,270,336
1334,11/20/2012 19:00,None,58,5,170,4,4,280.54,0,0,1,Clear,11,3385
26622,9/15/2016 5:00,None,35,7,290,9,9,286.72,0,0,90,Clouds,233,2809
23541,5/22/2016 15:00,None,77,1,211,4,4,301.62,0,0,75,Clouds,60,4263
16697,7/19/2015 12:00,None,82,2,101,6,6,299.19,0,0,1,Clear,168,4354
22387,4/11/2016 1:00,None,55,7,323,3,3,274.48,0,0,40,Clouds,100,342
23238,5/11/2016 9:00,None,77,3,261,3,3,283.6,0,0,90,Mist,217,5127
22050,3/26/2016 17:00,None,91,3,96,1,1,280.81,0,0,90,Drizzle,18,4418
1542,11/28/2012 22:00,None,93,4,240,5,5,269.59,0,0,1,Clear,204,1568
29445,12/25/2016 1:00,None,71,1,330,3,3,274.01,0,0,90,Mist,185,659
4377,3/19/2013 7:00,None,32,9,310,5,5,270.45,0,0,90,Snow,147,6574
6101,5/18/2013 2:00,None,89,2,200,4,4,291.39,0,0,90,Rain,83,501
3318,2/3/2013 5:00,None,56,6,330,2,2,249.51,0,0,88,Clouds,56,425
1963,12/13/2012 2:00,None,78,5,320,7,7,260.43,0,0,75,Mist,273,268
18303,9/16/2015 15:00,None,62,5,173,1,1,299.71,0,0,1,Clear,104,5829
27830,11/4/2016 18:00,None,76,4,170,5,5,290.52,0,0,20,Clouds,269,4713
25107,7/21/2016 6:00,None,69,3,230,5,5,294.25,0.25,0,1,Rain,267,5216
12879,3/13/2014 3:00,None,68,7,300,9,9,268.42,0,0,90,Clouds,179,386
15762,7/26/2014 5:00,None,73,2,160,2,2,294.86,0,0,1,Mist,11,920
21857,3/17/2016 2:00,None,83,2,235,9,9,276.49,0,0,90,Rain,201,267
16955,7/29/2015 11:00,None,57,4,202,2,2,296.87,0,0,1,Clear,110,4307
12950,3/16/2014 2:00,None,49,3,280,7,7,264.77,0,0,1,Clear,259,683
75,10/5/2012 18:00,None,54,0,0,8,8,280.87,0,0,90,Clouds,72,5384
9165,9/28/2013 1:00,None,86,2,309,1,1,295.41,0,0,1,Clear,141,709
19646,11/23/2015 21:00,None,62,3,134,5,5,272.55,0,0,5,Clear,176,2058
9207,9/29/2013 23:00,None,92,3,292,2,2,291.16,0,0,1,Clear,12,1028
10840,12/21/2013 5:00,None,68,1,302,5,5,264.6,0,0,64,Clouds,281,724
11272,1/6/2014 18:00,None,90,1,302,7,7,247.15,0,0,40,Clouds,39,2526
9311,10/6/2013 7:00,None,83,4,307,9,9,281.1,0,0,90,Drizzle,29,1571
11001,12/27/2013 2:00,None,68,0,294,7,7,262.31,0,0,64,Mist,254,308
31494,3/4/2017 23:00,None,34,2,220,2,2,275.48,0,0,1,Clear,164,2188
17089,8/4/2015 3:00,None,85,1,201,6,6,287.45,0,0,1,Clear,236,350
29325,12/21/2016 8:00,None,84,1,262,1,1,273.22,0,0,40,Clouds,105,5459
30814,2/6/2017 18:00,None,86,1,339,8,8,272.35,0,0,90,Clouds,262,4526
4288,3/14/2013 10:00,None,59,2,230,5,5,264.22,0,0,1,Clear,289,4580
450,10/20/2012 6:00,None,87,0,0,7,7,281.13,0,0,96,Rain,239,1313
14911,6/5/2014 9:00,None,50,5,175,2,2,293.26,0,0,20,Clouds,270,5280
16208,7/3/2015 4:00,None,39,3,170,2,2,286.81,0,0,1,Clear,237,464
32389,4/5/2017 1:00,None,50,4,43,5,5,277.79,0,0,1,Clear,89,426
28081,11/15/2016 0:00,None,88,2,33,4,4,275.35,0,0,90,Mist,122,492
4526,3/25/2013 9:00,None,86,3,310,2,2,270.89,0,0,90,Snow,47,4504
27192,10/8/2016 16:00,None,52,5,200,2,2,283.216,0,0,20,Clouds,80,4626
32015,3/24/2017 8:00,None,68,3,130,7,7,275.84,0,0,90,Mist,235,5803
28137,11/16/2016 17:00,None,79,4,270,7,7,286.95,0,0,1,Clear,282,5844
32580,4/11/2017 17:00,None,56,3,188,3,3,283.88,0,0,1,Clear,290,6368
25881,8/20/2016 18:00,None,61,2,140,9,9,291.08,0,0,75,Rain,286,3607
31118,2/18/2017 21:00,None,71,2,100,6,6,276.249,0,0,20,Clouds,24,3219
33079,4/26/2017 11:00,None,57,2,250,5,5,275.88,0,0,90,Snow,228,4824
3792,2/22/2013 14:00,None,85,0,0,8,8,266.69,0,0,90,Clouds,278,4913
6314,5/23/2013 0:00,None,95,3,146,4,4,282.45,0,0,90,Mist,22,592
28215,11/18/2016 19:00,None,76,4,354,2,2,273.58,0,0,90,Snow,56,2524
9171,9/28/2013 8:00,None,66,3,302,2,2,292.84,0,0,90,Rain,156,3575
27846,11/5/2016 9:00,None,75,4,170,1,1,277.58,0,0,20,Mist,172,3313
18153,9/10/2015 14:00,None,79,4,191,8,8,293.49,0,0,1,Clear,53,5334
1635,12/2/2012 10:00,None,79,0,0,3,3,277.86,0,0,100,Rain,93,3179
24898,7/12/2016 16:00,None,34,4,270,7,7,301.62,0,0,1,Clear,133,5750
28007,11/12/2016 0:00,None,100,1,340,3,3,271.48,0,0,1,Clear,256,974
31394,3/1/2017 3:00,None,61,6,30,3,3,271.95,0,0,90,Snow,205,375
10858,12/22/2013 0:00,None,68,3,250,3,3,263.63,0,0,64,Clouds,36,1098
29899,1/9/2017 16:00,None,86,4,210,3,3,267.55,0,0,90,Mist,212,4484
5339,4/20/2013 9:00,None,18,1,220,6,6,271.86,0,0,90,Mist,171,3745
28391,11/23/2016 16:00,None,85,3,50,7,7,274.84,0,0,90,Clouds,82,5225
20969,2/1/2016 19:00,None,57,5,321,6,6,272.02,0,0,90,Mist,20,3096
14355,5/15/2014 19:00,None,67,2,318,5,5,281.21,0,0,76,Clouds,77,3589
8450,8/16/2013 17:00,None,94,4,171,9,9,298.51,0,0,1,Clear,141,5608
18444,9/20/2015 17:00,None,63,5,273,6,6,292.86,0.25,0,90,Thunderstorm,191,4054
15683,7/22/2014 6:00,None,38,2,310,6,6,297.85,0,0,1,Clear,192,5588
8750,9/2/2013 9:00,None,56,2,133,7,7,286.57,0,0,0,Rain,221,2605
31198,2/22/2017 4:00,None,93,3,115,1,1,276.09,0,0,1,Mist,78,869
13977,4/27/2014 22:00,None,61,2,135,3,3,278.38,1.52,0,75,Rain,110,1248
32112,3/26/2017 20:00,None,72,4,140,8,8,277.82,0,0,90,Mist,168,2772
10017,11/21/2013 0:00,None,39,8,270,1,1,276.15,0,0,90,Mist,104,585
8004,7/28/2013 17:00,None,52,2,212,9,9,289.4,0,0,76,Clouds,218,4478
14184,5/10/2014 1:00,None,67,4,340,7,7,279.65,0,0,1,Clear,288,957
31835,3/18/2017 1:00,None,28,6,190,8,8,273.88,0,0,90,Clouds,160,1140
20956,2/1/2016 9:00,None,80,4,348,6,6,268.28,0,0,75,Fog,181,5128
23205,5/10/2016 10:00,None,90,1,179,1,1,283.14,0.51,0,90,Mist,229,4454
3822,2/23/2013 8:00,None,71,3,90,6,6,266.63,0,0,90,Snow,20,2976
19371,11/8/2015 2:00,None,80,3,313,2,2,277.28,0,0,1,Clear,206,589
21150,2/8/2016 6:00,None,71,5,276,9,9,262.15,0,0,90,Snow,299,5385
25407,8/1/2016 9:00,None,82,1,290,4,4,296.54,0,0,40,Clouds,270,4454
2619,1/3/2013 10:00,None,65,3,250,1,1,263.95,0,0,90,Snow,60,4002
13859,4/23/2014 0:00,None,78,5,329,7,7,279.7,0,0,20,Clouds,223,555
13712,4/16/2014 21:00,None,48,5,290,5,5,273.48,2.11,0,90,Rain,10,2125
26587,9/13/2016 19:00,None,100,2,267,4,4,288.5,0,0,1,Haze,83,3138
23746,5/28/2016 22:00,None,98,2,62,3,3,290.1,0,0,1,Mist,96,2668
19102,10/20/2015 22:00,None,77,3,10,3,3,286.81,0,0,1,Clear,262,1568
20434,1/6/2016 2:00,None,65,3,189,8,8,270.85,0,0,90,Clouds,193,426
29211,12/17/2016 2:00,None,93,1,300,1,1,261.8,0,0,90,Mist,247,354
11965,2/2/2014 22:00,None,65,5,150,7,7,256.66,0,0,1,Clear,269,1721
17220,8/8/2015 21:00,None,68,4,172,2,2,296.74,2.29,0,90,Rain,280,3418
18674,9/29/2015 18:00,None,83,4,286,8,8,288.04,0,0,1,Clear,253,4708
10943,12/25/2013 4:00,None,83,1,302,5,5,261.63,0,0,64,Clouds,198,176
24800,7/9/2016 4:00,None,34,7,280,9,9,288.36,0,0,1,Fog,50,541
26329,9/5/2016 4:00,None,86,1,40,7,7,292.15,10.16,0,90,Mist,85,278
167,10/9/2012 18:00,None,79,1,200,6,6,290.13,0,0,90,Clouds,229,4460
2624,1/3/2013 12:00,None,61,4,290,7,7,264.81,0,0,90,Mist,237,4540
17545,8/19/2015 9:00,None,93,0,131,6,6,287.8,0,0,90,Rain,227,5073
17787,8/28/2015 12:00,None,71,6,171,6,6,295.16,0,0,1,Rain,92,5928
19741,11/30/2015 6:00,None,75,4,335,7,7,272.44,0,0,90,Fog,60,3494
6939,6/13/2013 4:00,None,73,3,219,6,6,290.84,0.64,0,24,Mist,226,809
17181,8/7/2015 8:00,None,77,2,182,3,3,293.79,0,0,90,Clouds,258,5124
6267,5/22/2013 0:00,None,68,3,60,7,7,289.11,0,0,90,Rain,57,566
20534,1/9/2016 22:00,None,79,2,227,9,9,253.62,0,0,1,Clear,26,2172
31922,3/21/2017 17:00,None,53,5,200,8,8,274.65,0,0,1,Clear,178,6501
2261,12/21/2012 4:00,None,92,2,170,1,1,267.56,0,0,90,Haze,100,739
4188,3/10/2013 3:00,None,50,2,240,3,3,274.02,0,0,90,Mist,10,387
10071,11/23/2013 4:00,None,58,7,190,2,2,259.39,0,0,1,Clear,270,362
22675,4/22/2016 11:00,None,66,2,232,2,2,284.811,0,0,0,Clear,106,5228
30025,1/13/2017 21:00,None,74,3,310,7,7,259.59,0,0,90,Clouds,240,2874
24737,7/6/2016 20:00,None,64,3,230,1,1,300.46,0,0,20,Clouds,294,2804
27359,10/15/2016 19:00,None,100,2,160,7,7,292.535,0,0,88,Clouds,164,3436
18633,9/27/2015 21:00,None,85,5,241,3,3,294.42,0,0,75,Clouds,209,2234
16842,7/25/2015 3:00,None,68,3,207,8,8,293.41,0,0,1,Clear,226,356
1006,11/8/2012 8:00,None,89,6,271,4,4,276.94,0,0,90,Clouds,241,6280
32983,4/23/2017 22:00,None,39,3,340,2,2,284.78,0,0,1,Clear,239,1717
31508,3/5/2017 13:00,None,42,4,240,5,5,286.14,0,0,1,Clear,270,4566
8069,7/31/2013 7:00,None,69,1,359,1,1,289.82,0.51,0,92,Rain,232,6866
16343,7/6/2015 16:00,None,75,2,299,6,6,294.16,5.59,0,1,Smoke,15,6006
32131,3/27/2017 8:00,None,72,2,180,9,9,275.72,0,0,90,Fog,260,6138
12679,3/4/2014 13:00,None,56,4,210,2,2,264.65,0,0,90,Clouds,224,4708
25948,8/23/2016 13:00,None,78,2,210,9,9,300.35,0,0,1,Clear,213,4549
18482,9/22/2015 14:00,None,89,7,75,6,6,295.31,0,0,1,Clear,11,5335
9319,10/6/2013 14:00,None,56,4,310,7,7,283.75,0,0,90,Drizzle,279,5466
17392,8/15/2015 9:00,None,87,2,146,7,7,298.5,0,0,1,Clear,25,3603
9807,11/12/2013 16:00,None,68,2,215,8,8,270.77,0,0,64,Clouds,264,6753
12023,2/5/2014 8:00,None,77,3,320,4,4,254.15,0,0,90,Clouds,85,5633
14547,5/21/2014 22:00,None,57,3,160,3,3,286.45,0,0,1,Clear,144,1879
4443,3/22/2013 0:00,None,54,4,150,4,4,261.31,0,0,1,Clear,89,789
17732,8/26/2015 6:00,None,79,1,299,6,6,281.98,0,0,1,Mist,53,6005
31727,3/13/2017 19:00,None,64,1,230,6,6,267.78,0,0,1,Clear,116,3124
15719,7/23/2014 18:00,None,87,2,160,4,4,299.17,0,0,20,Clouds,30,4872
26264,9/2/2016 19:00,None,29,3,100,7,7,294.2,0,0,75,Clouds,213,3324
3735,2/19/2013 16:00,None,85,4,100,9,9,265.84,0,0,90,Clouds,29,6425
24972,7/15/2016 18:00,None,69,1,70,9,9,293.931,0,0,8,Clear,286,3983
16780,7/22/2015 23:00,None,87,6,157,8,8,293.46,0,0,1,Clear,67,1191
21637,3/6/2016 5:00,None,41,2,24,2,2,273.35,0,0,1,Clear,191,427
13192,3/26/2014 4:00,None,100,4,10,7,7,261.79,0,0,1,Clear,238,843
22558,4/19/2016 3:00,None,51,4,17,2,2,281.85,0,0,90,Drizzle,135,315
4335,3/16/2013 19:00,None,75,3,140,8,8,272.4,0,0,90,Snow,98,3572
25560,8/7/2016 14:00,None,91,2,162,5,5,300.48,0,0,36,Clouds,242,4693
29499,12/25/2016 22:00,None,65,7,320,9,9,275.29,0,0,90,Drizzle,124,1481
26891,9/26/2016 3:00,None,72,1,150,5,5,284.43,0,0,32,Clouds,115,392
22182,4/1/2016 11:00,None,45,7,289,8,8,275.36,0,0,40,Snow,57,5439
3614,2/14/2013 21:00,None,80,4,10,1,1,273.4,0,0,90,Mist,267,3005
4758,4/3/2013 16:00,None,56,3,330,2,2,274.97,0,0,1,Clear,170,6545
4295,3/14/2013 22:00,None,92,0,0,7,7,268.73,0,0,1,Clear,184,3350
8141,8/2/2013 20:00,None,65,2,119,7,7,297.61,0,0,0,Clear,200,3178
26122,8/28/2016 11:00,None,88,2,70,5,5,294.43,0,0,20,Rain,197,4238
20627,1/15/2016 0:00,None,86,2,80,5,5,268.58,0,0,90,Haze,159,753
4072,3/5/2013 3:00,None,72,10,290,3,3,269.79,0,0,90,Clouds,37,369
20086,12/19/2015 0:00,None,89,2,53,5,5,260.32,0,0,1,Clear,265,1128
1382,11/22/2012 12:00,None,61,0,0,8,8,285.88,0,0,90,Clouds,175,3461
31343,2/27/2017 13:00,None,93,2,220,1,1,278.58,0,0,75,Clouds,190,4670
20496,1/8/2016 4:00,None,68,1,255,3,3,273.02,0,0,90,Mist,212,815
18368,9/18/2015 1:00,None,98,3,105,3,3,288.26,0,0,1,Clear,23,367
6749,6/6/2013 19:00,None,86,1,340,9,9,286.98,0.76,0,24,Rain,190,3557
20705,1/19/2016 21:00,None,93,3,265,7,7,259.58,0,0,90,Snow,63,2388
17763,8/27/2015 13:00,None,72,1,98,1,1,295.85,0,0,1,Clear,108,5245
15659,7/21/2014 6:00,None,46,5,350,2,2,296.46,0,0,75,Clouds,161,5657
31772,3/15/2017 17:00,None,49,4,90,4,4,272.9,0,0,1,Clear,264,6233
16905,7/27/2015 14:00,None,73,4,310,4,4,301.5,0,0,40,Clouds,178,4943
33024,4/25/2017 11:00,None,82,4,250,2,2,288.28,0,0,40,Haze,139,4712
28457,11/25/2016 11:00,None,92,2,260,2,2,274.96,0,0,90,Mist,281,3427
29945,1/10/2017 22:00,None,72,1,271,9,9,258.15,0,0,1,Clear,168,1347
26826,9/23/2016 10:00,None,99,4,232,6,6,289.15,0,0,80,Clouds,224,4261
8106,8/1/2013 8:00,None,83,1,201,9,9,290.35,0,0,24,Mist,237,6217
29565,12/28/2016 11:00,None,92,3,160,8,8,272.42,0,0,20,Clouds,206,4578
16863,7/25/2015 22:00,None,83,5,192,8,8,296.48,0,0,1,Clear,115,2214
16441,7/10/2015 12:00,None,97,4,103,8,8,300.49,0,0,40,Clouds,167,5386
22281,4/6/2016 17:00,None,34,3,318,4,4,276.72,0,0,90,Rain,289,6466
25063,7/19/2016 13:00,None,44,2,330,3,3,297.888,0,0,0,Clear,243,4033
15716,7/23/2014 15:00,None,87,2,160,9,9,299.41,0,0,40,Clouds,190,6085
13317,3/31/2014 9:00,None,69,1,160,7,7,281.11,0,0,90,Clouds,110,4848
8818,9/7/2013 20:00,None,95,2,349,7,7,299.589,0,0,12,Rain,205,3341
12865,3/12/2014 13:00,None,69,4,180,2,2,269.15,0,0,75,Clouds,259,4815
2200,12/19/2012 12:00,None,85,4,260,3,3,268.88,0,0,90,Mist,296,5104
10194,11/28/2013 14:00,None,68,1,302,1,1,269.16,0,0,90,Snow,184,3019
18626,9/27/2015 14:00,None,83,4,255,4,4,300.28,0,0,1,Clear,144,4350
4752,4/3/2013 10:00,None,74,6,290,8,8,269.64,0,0,1,Clear,206,4708
2305,12/22/2012 16:00,None,73,3,240,4,4,264.82,0,0,1,Clear,162,4678
14815,6/1/2014 16:00,None,47,3,130,4,4,295.28,0.76,0,20,Rain,170,4549
12937,3/15/2014 13:00,None,73,0,0,6,6,271.07,0,0,90,Clouds,159,4734
14730,5/29/2014 13:00,None,93,1,6,9,9,299.95,0,0,20,Clouds,78,5307
17806,8/29/2015 4:00,None,93,2,171,3,3,286.03,0.25,0,1,Mist,125,388
4094,3/5/2013 23:00,None,61,5,270,8,8,268.72,0,0,90,Snow,119,994
29882,1/9/2017 5:00,None,86,3,340,1,1,265.42,0,0,90,Snow,47,2760
30685,2/1/2017 9:00,None,31,6,270,2,2,261.48,0,0,20,Clouds,128,5085
27686,10/29/2016 22:00,None,73,2,190,3,3,281.379,0,0,64,Rain,167,3689
21861,3/17/2016 4:00,None,87,4,285,9,9,275.22,0,0,90,Rain,199,887
22827,4/26/2016 17:00,None,63,6,99,9,9,281.42,0,0,90,Clouds,288,6505
10619,12/12/2013 10:00,None,68,2,286,1,1,260.41,0,0,64,Clouds,22,4573
12205,2/12/2014 22:00,None,72,7,260,9,9,265.65,0,0,90,Clouds,70,1545
27085,10/4/2016 4:00,None,56,4,145,9,9,287.5,0,0,44,Clouds,42,1018
31201,2/22/2017 5:00,None,70,2,70,7,7,277.02,0,0,1,Mist,279,2622
8771,9/4/2013 11:00,None,35,4,279,2,2,296.68,0,0,0,Clear,131,4854
6812,6/9/2013 2:00,None,79,1,236,4,4,286.1,0,0,92,Clouds,117,1432
22943,4/30/2016 21:00,None,98,2,292,5,5,283.24,0,0,90,Drizzle,35,3494
5894,5/9/2013 19:00,None,48,0,0,6,6,290.9,0,0,90,Rain,204,3487
17887,9/2/2015 2:00,None,54,5,200,2,2,296.83,1.27,0,75,Mist,71,325
16329,7/6/2015 13:00,None,55,5,346,6,6,290.94,0.38,0,75,Mist,207,4307
20145,12/22/2015 20:00,None,86,3,295,9,9,273.82,0,0,40,Clouds,84,2733
4738,4/2/2013 20:00,None,69,6,250,6,6,271.79,0,0,1,Clear,213,2928
4177,3/9/2013 13:00,None,92,0,0,9,9,275.11,0,0,40,Haze,139,4573
24030,6/8/2016 4:00,None,51,3,270,5,5,283.43,0,0,1,Clear,106,936
3407,2/7/2013 10:00,None,77,8,310,4,4,266.41,0,0,93,Clouds,223,4444
32526,4/10/2017 13:00,None,73,1,145,3,3,279.62,0,0,90,Rain,102,4778
20970,2/1/2016 21:00,None,58,5,318,3,3,271.65,0,0,90,Haze,67,2174
10255,12/1/2013 4:00,None,71,2,107,6,6,266.84,0,0,64,Mist,272,296
27320,10/14/2016 1:00,None,42,6,260,7,7,278.398,0,0,0,Clear,34,1024
26296,9/4/2016 3:00,None,81,3,60,6,6,289.07,0,0,1,Clear,52,411
6535,5/30/2013 21:00,None,93,10,248,9,9,293.78,0,0,75,Clouds,255,2746
25659,8/11/2016 17:00,None,61,6,170,5,5,299.82,0,0,88,Rain,249,5648
15740,7/25/2014 7:00,None,73,4,190,2,2,290.85,1.8,0,90,Rain,244,6000
13081,3/21/2014 13:00,None,74,4,130,8,8,279.24,0,0,75,Clouds,49,4933
90,10/6/2012 10:00,None,48,5,140,2,2,276.88,0,0,20,Clouds,46,4861
24807,7/9/2016 9:00,None,56,1,250,9,9,293.77,0,0,1,Clear,86,3045
32366,4/4/2017 3:00,None,64,2,214,3,3,280.75,0,0,40,Rain,67,438
25570,8/8/2016 0:00,None,70,2,194,7,7,291.93,0,0,0,Clear,272,848
24078,6/10/2016 4:00,None,59,3,109,2,2,293.17,0,0,0,Clear,227,839
2058,12/16/2012 8:00,None,71,5,350,5,5,274.94,0,0,90,Mist,206,1616
18788,10/5/2015 5:00,None,92,5,205,7,7,280.99,0,0,75,Mist,291,2738
25077,7/20/2016 3:00,None,100,1,155,2,2,297.888,0,0,0,Clear,294,337
6866,6/10/2013 20:00,None,77,6,194,7,7,291.26,0,0,88,Rain,285,2838
11988,2/3/2014 21:00,None,79,2,190,9,9,257.82,0,0,75,Clouds,148,2158
28555,11/27/2016 20:00,None,95,2,289,9,9,278.29,0,0,90,Mist,221,2759
31189,2/21/2017 22:00,None,65,1,40,1,1,281.43,0,0,1,Clear,223,3237
22834,4/27/2016 5:00,None,68,7,108,5,5,277.91,0,0,75,Clouds,204,2918
796,10/31/2012 15:00,None,69,2,80,4,4,281.8,0,0,20,Clouds,16,5936
21859,3/17/2016 3:00,None,86,3,268,9,9,275.82,0,0,90,Snow,143,337
16206,7/3/2015 2:00,None,51,3,123,4,4,287.7,0,0,1,Mist,145,456
30426,1/23/2017 10:00,None,69,2,60,8,8,274.29,0,0,90,Snow,207,4216
12090,2/8/2014 3:00,None,67,7,140,1,1,255.87,0,0,1,Clear,210,343
4191,3/10/2013 4:00,None,68,3,280,7,7,273.88,0,0,90,Mist,122,380
27622,10/27/2016 6:00,None,74,4,350,8,8,274.788,0,0,20,Clouds,223,5350
14899,6/4/2014 21:00,None,45,0,135,1,1,295.57,0,0,1,Clear,243,2839
25609,8/9/2016 15:00,None,94,1,100,4,4,304.775,0,0,8,Clear,239,4694
24233,6/16/2016 15:00,None,82,1,79,7,7,298.64,0,0,0,Clear,232,5924
5603,4/29/2013 15:00,None,87,5,20,5,5,298.04,0,0,1,Clear,185,5654
1562,11/29/2012 18:00,None,63,3,280,9,9,272.48,0,0,90,Clouds,15,4522
